"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"worms_aphia_id";"fides_area";"area";"area_bis";"tac_area_description";"comments";"latin_name_join"
"445";"Outermost regions";"Redtail parrotfish";"Sparisoma chrysopterum";"NONE";NA;"RSY,PWT";"273774";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"Sparisoma chrysopterum"
"446";"Outermost regions";"Redfin parrotfish";"Sparisoma rubripinne";"NONE";NA;"QZV,PWT";"159301";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"Sparisoma rubripinne"
"447";"Outermost regions";"Queen conch";"Strombus gigas";"NONE";NA;"COO,CON";"458661";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";"Strombus gigas"
"448";"Outermost regions";"Green jobfish";"Aprion virescens";"NONE";NA;"AVR";"212546";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"Aprion virescens"
"449";"Outermost regions";"Bluefin trevally";"Caranx melampygus";"NONE";NA;"NXM";"218419";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"Caranx melampygus"
"450";"Outermost regions";"Yellow-edge lyretail";"Variola louti";"NONE";NA;"VRL";"218304";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";"Variola louti"
"451";"Outermost regions";"Rusty jobfish";"Aphareus rutilans";"NONE";NA;"ARQ";"218468";"No TAC";"La Réunion EEZ";"51";"";"";"Aphareus rutilans"
"452";"Outermost regions";"Golden hind";"Cephalopholis aurantia";"NONE";NA;"CFZ";"218177";"No TAC";"La Réunion EEZ";"51";"";"";"Cephalopholis aurantia"
"453";"Outermost regions";"Blacktip grouper";"Epinephelus fasciatus";"NONE";NA;"GPX";"218207";"No TAC";"La Réunion EEZ";"51";"";"";"Epinephelus fasciatus"
"454";"Outermost regions";"Oblique-banded grouper";"Epinephelus radiatus";"NONE";NA;"GPX";"218222";"No TAC";"La Réunion EEZ";"51";"";"";"Epinephelus radiatus"
"455";"Outermost regions";"Deep water red snapper";"Etelis carbunculus";"NONE";NA;"ETA";"212545";"No TAC";"La Réunion EEZ";"51";"";"";"Etelis carbunculus"
"456";"Outermost regions";"Deep water longtail red snapper";"Etelis coruscans";"NONE";NA;"SNA";"212544";"No TAC";"La Réunion EEZ";"51";"";"";"Etelis coruscans"
"457";"Outermost regions";"Brilliant pomfret";"Eumegistus illustris";"NONE";NA;"EBS";"280749";"No TAC";"La Réunion EEZ";"51";"";"";"Eumegistus illustris"
"458";"Outermost regions";"Spotcheek emperor";"Lethrinus rubrioperculatus";"NONE";NA;"EMP";"212077";"No TAC";"La Réunion EEZ";"51";"";"";"Lethrinus rubrioperculatus"
"459";"Outermost regions";"Common bluestrip snapper";"Lutjanus kasmira";"NONE";NA;"LVK";"218482";"No TAC";"La Réunion EEZ";"51";"";"";"Lutjanus kasmira"
"460";"Outermost regions";"Bluestrip snapper";"Lutjanus notatus";"NONE";NA;"LVK";"218476";"No TAC";"La Réunion EEZ";"51";"";"";"Lutjanus notatus"
"461";"Outermost regions";"Ornate jobfish";"Pristipomoides argyrogrammicus";"NONE";NA;"LRY";"218510";"No TAC";"La Réunion EEZ";"51";"";"";"Pristipomoides argyrogrammicus"
"462";"Outermost regions";"Goldbanded jobfish";"Pristipomoides multidens";"NONE";NA;"SNA";"218513";"No TAC";"La Réunion EEZ";"51";"";"";"Pristipomoides multidens"
"463";"Outermost regions";"Bigeye scad";"Selar crumenophthalmus";"NONE";NA;"BIS";"159646";"No TAC";"La Réunion EEZ";"51";"";"";"Selar crumenophthalmus"
"464";"Outermost regions";"Amber jacks";"Seriola rivoliana";"NONE";NA;"CGX";"126818";"No TAC";"La Réunion EEZ";"51";"";"";"Seriola rivoliana"
"465";"Outermost regions";"White-edge lyretail";"Variola albimarginata";"NONE";NA;"VRA";"218305";"No TAC";"La Réunion EEZ";"51";"";"";"Variola albimarginata"
"466";"Other regions";"Thorny skate";"Amblyraja radiata";"NAFO";NA;"RJR";"105865";"No TAC";"3LNOPs";"21_3_L,21_3_N,21_3_0,21_3_P_S";"";"";"Amblyraja radiata"
"467";"Other regions";"Deep water catsharks";"Apristurus brunneus, Apristurus canutus, Apristurus gibbosus, Apristurus herklotsi, Apristurus indicus, Apristurus investigatoris, Apristurus japonicus, Apristurus kampae, Apristurus laurussonii, Apristurus longicephalus, Apristurus macrorhynchus, Apristurus macrostomus, Apristurus manis, Apristurus microps, Apristurus micropterygeus, Apristurus nasutus, Apristurus parvipinnis, Apristurus platyrhynchus, Apristurus profundorum, Apristurus riveri, Apristurus saldanha, Apristurus sibogae, Apristurus sinensis, Apristurus spongiceps, Apristurus stenseni, Apristurus, Apristurus spp";"NAFO";NA;"CSN, CSQ, CSG, CSW, APD, APV, CSJ, CSZ, APQ, CSF, CSX, APM, APA, APX, APY, APW, APK, APZ, APP, CSV, APC, APJ, ASI, ASO, ASE, API";"108001000101, 108001000104, 108001000105, 108001000106, 108001000107, 108001000108, 108001000109, 108001000110, 108001000111, 108001000112, 108001000113, 108001000114, 108001000116, 108001000117, 108001000118, 108001000119, 108001000120, 108001000121, 108001000122, 108001000123, 108001000124, 108001000125, 108001000126, 108001000127, 108001000128";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Apristurus brunneus, Apristurus canutus, Apristurus gibbosus, Apristurus herklotsi, Apristurus indicus, Apristurus investigatoris, Apristurus japonicus, Apristurus kampae, Apristurus laurussonii, Apristurus longicephalus, Apristurus macrorhynchus, Apristurus macrostomus, Apristurus manis, Apristurus microps, Apristurus micropterygeus, Apristurus nasutus, Apristurus parvipinnis, Apristurus platyrhynchus, Apristurus profundorum, Apristurus riveri, Apristurus saldanha, Apristurus sibogae, Apristurus sinensis, Apristurus spongiceps, Apristurus stenseni, Apristurus, Apristurus spp"
"468";"Other regions";"Alfonsinos";"Beryx decadactylus, Beryx splendens, Beryx, Beryx spp";"NAFO";NA;"BXD, BYS, ALF";"161002000301, 161002000302";"No TAC";"6G";"21_6_G";"";"";"Beryx decadactylus, Beryx splendens, Beryx, Beryx spp"
"469";"Other regions";"Roundnose Grenadier";"Coryphaenoides rupestris";"NAFO";NA;"RNG";"158960";"No TAC";"SA1-3";"21_1,_21_2,21_3";"";"";"Coryphaenoides rupestris"
"470";"Other regions";"Gulper shark";"Centrophorus atromarginatus, Centrophorus granulosus, Centrophorus harrissoni, Centrophorus isodon, Centrophorus lusitanicus, Centrophorus moluccensis, Centrophorus squamosus, Centrophorus tessellatus, Centrophorus uyato, Centrophorus, Centrophorus spp";"NAFO";NA;"GVA, GUP, CEU, GVI, CPL, CEM, GUQ, CEE, CPU, CWO";"109005000101, 109005000102, 109005000103, 109005000104, 109005000105, 109005000106, 109005000107, 109005000108, 109005000109";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Centrophorus atromarginatus, Centrophorus granulosus, Centrophorus harrissoni, Centrophorus isodon, Centrophorus lusitanicus, Centrophorus moluccensis, Centrophorus squamosus, Centrophorus tessellatus, Centrophorus uyato, Centrophorus, Centrophorus spp"
"471";"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"NAFO";NA;"CYO";"105907";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Centroscymnus coelolepis"
"472";"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"NAFO";NA;"CYP";"105908";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Centroscymnus crepidater"
"473";"Other regions";"Black dogfish";"Centroscyllium fabricii";"NAFO";NA;"CFB";"105906";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Centroscyllium fabricii"
"474";"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"NAFO";NA;"HXC";"105831";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Chlamydoselachus anguineus"
"475";"Other regions";"Kitefin shark";"Dalatias licha";"NAFO";NA;"SCK";"105910";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Dalatias licha"
"476";"Other regions";"Birdbeak dogfish";"Deania calcea";"NAFO";NA;"DCA";"105903";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Deania calcea"
"477";"Other regions";"Great lanternshark";"Etmopterus princeps";"NAFO";NA;"ETR";"105911";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Etmopterus princeps"
"478";"Other regions";"Velvet belly";"Etmopterus spinax";"NAFO";NA;"ETX";"105913";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Etmopterus spinax"
"479";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"126436";"N3M.";"3M";"21_3_M";"";"FIDES match";"Gadus morhua"
"480";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"126436";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";"Gadus morhua"
"481";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"126436";"no TAC";"3Ps";"21_3_P_S";"";"";"Gadus morhua"
"482";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"126436";"N1GL14";"SA1";"21_1";"";"FIDES match";"Gadus morhua"
"483";"Other regions";"Mouse catshark";"Galeus murinus";"NAFO";NA;"GAM";"105813";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Galeus murinus"
"484";"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"127136";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";"Glyptocephalus cynoglossus"
"485";"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"127136";"N3L.";"2J3KL";"21_2_J,21_3_K,21_3_L";"";"FIDES match";"Glyptocephalus cynoglossus"
"486";"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"NAFO";NA;"SBL";"105833";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Hexanchus griseus"
"487";"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"127137";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"FIDES match";"Hippoglossoides platessoides"
"488";"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"127137";"N3M.";"3M";"21_3_M";"";"FIDES match";"Hippoglossoides platessoides"
"489";"Other regions";"Shortfin squid";"Illex illecebrosus";"NAFO";NA;"SQI";"153087";"N34.";"SA3-4";"21_3,21_4";"";"FIDES match";"Illex illecebrosus"
"490";"Other regions";"Yellowtail flounder";"Limanda ferruginea";"NAFO";NA;"YEL";"158879";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"FIDES match";"Limanda ferruginea"
"491";"Other regions";"Roughhead grenadier";"Macrourus berglax";"NAFO";NA;"RHG";"126472";"N1GRN.";"SA1-3";"21_1,21_2,21_3";"";"FIDES match";"Macrourus berglax"
"492";"Other regions";"Capelin";"Mallotus villosus";"NAFO";NA;"CAP";"126735";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";"Mallotus villosus"
"493";"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"NAFO";NA;"OXN";"105915";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Oxynotus paradoxus"
"494";"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"107649";"N1GRM.";"SA1";"21_1";"";"FIDES match";"Pandalus borealis"
"495";"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"107649";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"FIDES match";"Pandalus borealis"
"496";"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"107649";"*N3M.";"3M";"21_3_M";"";"FIDES match";"Pandalus borealis"
"497";"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"127144";"N3LMNO";"3KLMNO";"21_3_K,21_3_L,21_3_M,21_3_N,21_3_O";"";"FIDES match";"Reinhardtius hippoglossoides"
"498";"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"127144";"N1GRN.";"SA1";"21_1";"";"FIDES match";"Reinhardtius hippoglossoides"
"499";"Other regions";"Salmon";"Salmo salar";"NAFO";NA;"SAL";"127186";"No TAC";"NAFO S1 + 1CES Sub- area 14, NEAFC, NASCO";"21_1,27_14";"";"";"Salmo salar"
"500";"Other regions";"Knifetooth dogfish";"Scymnodon ringens";"NAFO";NA;"SYR";"105918";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Scymnodon ringens"
"501";"Other regions";"Beaked redfish";"Sebastes mentella";"NAFO";NA;"REB";"127254";"No TAC";"SA1";"21_1";"";"";"Sebastes mentella"
"502";"Other regions";"Redfish";"Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp";"NAFO";NA;"REG, SFV, WRO, YRO, SFP, SEQ, SED, SFY, OPP, SBC, SFW, REB, REC, REN, SPG, SGO, SFO, SFT, SFB, SFJ, SFD, SFE, SFQ, SFK, SFG, SEJ, SFL, SFZ, SWD, SBY, RMG, RNV, RPJ, RRV, RVW, RVC, RVT, RVU, RVP, RVN, RVH, RVB, RVR, RVZ, RVM, RFC, REQ, QYR, QYS, QYT, QYV, RIQ, RED";"178001000101, 178001000102, 178001000103, 178001000104, 178001000105, 178001000106, 178001000107, 178001000108, 178001000109, 178001000110, 178001000111, 178001000112, 178001000113, 178001000114, 178001000115, 178001000116, 178001000117, 178001000119, 178001000120, 178001000121, 178001000122, 178001000123, 178001000124, 178001000125, 178001000126, 178001000127, 178001000128, 178001000129, 178001000130, 178001000131, 178001000132, 178001000133, 178001000134, 178001000135, 178001000136, 178001000137, 178001000138, 178001000139, 178001000140, 178001000141, 178001000142, 178001000143, 178001000144, 178001000145, 178001000146, 178001000147, 178001000148, 178001000149, 178001000150, 178001000151, 178001000153, 178001000154";"N3LN.";"3LN";"21_3_L,21_3_N";"";"FIDES match";"Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp"
"503";"Other regions";"Redfish";"Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp";"NAFO";NA;"REG, SFV, WRO, YRO, SFP, SEQ, SED, SFY, OPP, SBC, SFW, REB, REC, REN, SPG, SGO, SFO, SFT, SFB, SFJ, SFD, SFE, SFQ, SFK, SFG, SEJ, SFL, SFZ, SWD, SBY, RMG, RNV, RPJ, RRV, RVW, RVC, RVT, RVU, RVP, RVN, RVH, RVB, RVR, RVZ, RVM, RFC, REQ, QYR, QYS, QYT, QYV, RIQ, RED";"178001000101, 178001000102, 178001000103, 178001000104, 178001000105, 178001000106, 178001000107, 178001000108, 178001000109, 178001000110, 178001000111, 178001000112, 178001000113, 178001000114, 178001000115, 178001000116, 178001000117, 178001000119, 178001000120, 178001000121, 178001000122, 178001000123, 178001000124, 178001000125, 178001000126, 178001000127, 178001000128, 178001000129, 178001000130, 178001000131, 178001000132, 178001000133, 178001000134, 178001000135, 178001000136, 178001000137, 178001000138, 178001000139, 178001000140, 178001000141, 178001000142, 178001000143, 178001000144, 178001000145, 178001000146, 178001000147, 178001000148, 178001000149, 178001000150, 178001000151, 178001000153, 178001000154";"N3M.";"3M";"21_3_M";"";"FIDES match";"Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp"
"504";"Other regions";"Redfish";"Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp";"NAFO";NA;"REG, SFV, WRO, YRO, SFP, SEQ, SED, SFY, OPP, SBC, SFW, REB, REC, REN, SPG, SGO, SFO, SFT, SFB, SFJ, SFD, SFE, SFQ, SFK, SFG, SEJ, SFL, SFZ, SWD, SBY, RMG, RNV, RPJ, RRV, RVW, RVC, RVT, RVU, RVP, RVN, RVH, RVB, RVR, RVZ, RVM, RFC, REQ, QYR, QYS, QYT, QYV, RIQ, RED";"178001000101, 178001000102, 178001000103, 178001000104, 178001000105, 178001000106, 178001000107, 178001000108, 178001000109, 178001000110, 178001000111, 178001000112, 178001000113, 178001000114, 178001000115, 178001000116, 178001000117, 178001000119, 178001000120, 178001000121, 178001000122, 178001000123, 178001000124, 178001000125, 178001000126, 178001000127, 178001000128, 178001000129, 178001000130, 178001000131, 178001000132, 178001000133, 178001000134, 178001000135, 178001000136, 178001000137, 178001000138, 178001000139, 178001000140, 178001000141, 178001000142, 178001000143, 178001000144, 178001000145, 178001000146, 178001000147, 178001000148, 178001000149, 178001000150, 178001000151, 178001000153, 178001000154";"N3O.";"3O";"21_3_O";"";"FIDES match";"Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp"
"505";"Other regions";"Greenland shark";"Somniosus microcephalus";"NAFO";NA;"GSK";"105919";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";"Somniosus microcephalus"
"506";"Other regions";"White hake";"Urophycis tenuis";"NAFO";NA;"HKW";"126504";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";"Urophycis tenuis"
"507";"Other regions";"Black scabbardfish";"Aphanopus carbo";"CECAF";NA;"BSF";"127085";"C3412-";"All areas";"34";"";"FIDES match";"Aphanopus carbo"
"508";"Other regions";"Intermediate scabbardfish";"Aphanopus intermedius";"CECAF";NA;"APH";"159833";"No TAC";"All areas";"34";"";"";"Aphanopus intermedius"
"509";"Other regions";"Deep water catsharks";"Apristurus brunneus, Apristurus canutus, Apristurus gibbosus, Apristurus herklotsi, Apristurus indicus, Apristurus investigatoris, Apristurus japonicus, Apristurus kampae, Apristurus laurussonii, Apristurus longicephalus, Apristurus macrorhynchus, Apristurus macrostomus, Apristurus manis, Apristurus microps, Apristurus micropterygeus, Apristurus nasutus, Apristurus parvipinnis, Apristurus platyrhynchus, Apristurus profundorum, Apristurus riveri, Apristurus saldanha, Apristurus sibogae, Apristurus sinensis, Apristurus spongiceps, Apristurus stenseni, Apristurus, Apristurus spp";"CECAF";NA;"CSN, CSQ, CSG, CSW, APD, APV, CSJ, CSZ, APQ, CSF, CSX, APM, APA, APX, APY, APW, APK, APZ, APP, CSV, APC, APJ, ASI, ASO, ASE, API";"108001000101, 108001000104, 108001000105, 108001000106, 108001000107, 108001000108, 108001000109, 108001000110, 108001000111, 108001000112, 108001000113, 108001000114, 108001000116, 108001000117, 108001000118, 108001000119, 108001000120, 108001000121, 108001000122, 108001000123, 108001000124, 108001000125, 108001000126, 108001000127, 108001000128";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Apristurus brunneus, Apristurus canutus, Apristurus gibbosus, Apristurus herklotsi, Apristurus indicus, Apristurus investigatoris, Apristurus japonicus, Apristurus kampae, Apristurus laurussonii, Apristurus longicephalus, Apristurus macrorhynchus, Apristurus macrostomus, Apristurus manis, Apristurus microps, Apristurus micropterygeus, Apristurus nasutus, Apristurus parvipinnis, Apristurus platyrhynchus, Apristurus profundorum, Apristurus riveri, Apristurus saldanha, Apristurus sibogae, Apristurus sinensis, Apristurus spongiceps, Apristurus stenseni, Apristurus, Apristurus spp"
"510";"Other regions";"Striped red shrimp";"Aristeus varidens";"CECAF";NA;"ARV";"234116";"No TAC";"All areas";"34";"";"";"Aristeus varidens"
"511";"Other regions";"Grunt";"Brachydeuterus spp";"CECAF";NA;"HWX";NA;"No TAC";"All areas";"34";"";"";"Brachydeuterus spp"
"512";"Other regions";"Atlantic pomfret";"Brama brama";"CECAF";NA;"POA";"126783";"No TAC";"All areas";"34";"";"";"Brama brama"
"513";"Other regions";"Jack";"Caranx bucculentus, Caranx caballus, Caranx caninus, Caranx heberi, Caranx ignobilis, Caranx latus, Caranx lugubris, Caranx melampygus, Caranx papuensis, Caranx senegallus, Caranx sexfasciatus, Caranx tille, Caranx crysos, Caranx hippos, Caranx ruber, Caranx vinctus, Caranx rhonchus, Caranx fischeri, Caranx, Caranx spp";"CECAF";NA;"CXT, NXC, NXN, NXH, NXI, NXL, NXU, NXM, NXP, NXS, CXS, NXT, RUB, CVJ, CXR, VNT, HMY, WFF, TRE";"170023004401, 170023004402, 170023004403, 170023004404, 170023004405, 170023004406, 170023004407, 170023004408, 170023004409, 170023004410, 170023004411, 170023004412, 170023004426, 170023004429, 170023004431, 170023004435, 170023004442, 170023004448";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"Caranx bucculentus, Caranx caballus, Caranx caninus, Caranx heberi, Caranx ignobilis, Caranx latus, Caranx lugubris, Caranx melampygus, Caranx papuensis, Caranx senegallus, Caranx sexfasciatus, Caranx tille, Caranx crysos, Caranx hippos, Caranx ruber, Caranx vinctus, Caranx rhonchus, Caranx fischeri, Caranx, Caranx spp"
