"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"fides_area";"area";"area_bis";"tac_area_description";"comments";"X";"X.1";"area_rdb"
"296";"North-East Atlantic";"Knifetooth dogfish";"Scymnodon ringenes";"ICES";NA;"SYR";"No TAC";"5, 6, 7, 8, 9, 10";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2"
"297";"North-East Atlantic";"Beaked redfish";"Sebastes mentella";"ICES";NA;"REB";"No TAC";"5, 12, 14 (shallow pelagic)";"27_5,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"298";"North-East Atlantic";"Beaked redfish";"Sebastes mentella";"ICES";NA;"REB";"No TAC";"5, 12, 14 (deep pelagic)";"27_5,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"299";"North-East Atlantic";"Beaked redfish";"Sebastes mentella";"ICES";NA;"REB";"No TAC";"5, 14 (demersal) ";"27_5,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"300";"North-East Atlantic";"Golden Redfish";"Sebastes norvegicus";"ICES";NA;"REG";"No TAC";"5, 14";"27_5,27_14";"NEAFC Stock - catches not from the stock that is subject to NEAFC management mesures";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"301";"North-East Atlantic";"Cuttlefish";"Sepia officinalis";"ICES";NA;"CTC";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"302";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"56-14";"5b, 6, 12, 14";"27_5_B,27_6,27_12,27_14";"";"FIDES match";NA;NA;"27.5.b,27.5.b.1,27.5.b.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"303";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"07A.";"7a";"27_7_A";"";"FIDES match";NA;NA;"27.7.a"
"304";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7BC.";"7bc";"27_7_B,27_7_C";"";"FIDES match";NA;NA;"27.7.b,27.7.c,27.7.c.1,27.7.c.2"
"305";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7E.";"7e";"27_7_E";"";"FIDES match";NA;NA;"27.7.e"
"306";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7FG.";"7fg";"27_7_F,27_7_G";"";"FIDES match";NA;NA;"27.7.f,27.7.g"
"307";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"7HJK.";"7hjk";"27_7_H,27_7_J,27_7_K";"";"FIDES match";NA;NA;"27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.2"
"308";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"8AB.";"8ab";"27_8_A,27_8_B";"";"FIDES match";NA;NA;"27.8.a,27.8.b"
"309";"North-East Atlantic";"Sole";"Solea solea";"ICES";NA;"SOL";"No TAC";"8cde, 9, 10";"27_8_C,27_8_D,27_8_E,27_9,27_10";"";"";NA;NA;"27.8.c,27.8.d,27.8.d.1,27.8.d.227.8.e,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2"
"310";"North-East Atlantic";"Greenland skark";"Samniosus microcephalus";"ICES";NA;"GSK";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"311";"North-East Atlantic";"Sea breams (in plural)";"Sparidae";"ICES";NA;"SBX";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"312";"North-East Atlantic";"Picked dogfish";"Squalus acanthias";"ICES";NA;"DGS";"15X14";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"FIDES match";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"313";"North-East Atlantic";"Mediterranean horse mackerel";"Trachurus mediterraneus";"ICES";NA;"HMM";"No TAC";"8, 9";"27_8,27_9";"";"";NA;NA;"27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2"
"314";"North-East Atlantic";"Blue jack mackerel";"Trachurus picturatus";"ICES";NA;"JAA";"No TAC";"8, 9, 10";"27_8,27_9,27_10";"TAC = Jack + horse mackerel nei?";"";NA;NA;"27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2"
"315";"North-East Atlantic";"Horse mackerel";"Trachurus trachurus";"ICES";NA;"JAX";"2A-14";"4a, 5b, 6a, 7a-c, 7e-k, 8";"27_4_A,27_5_B,27_6_A,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8";"NEAFC Stock - catches not from the stock that is subject to NEAFC management mesures";"FIDES match but difference with area";NA;NA;"27.4.a,27.4.a.w,27.4.a.e27.5.b,27.5.b.1,27.5.b.2,27.5.b.1.a,27.5.b.1.b27.6.a,27.6.a.n,27.6.a.s27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2"
"316";"North-East Atlantic";"Horse mackerel";"Trachurus trachurus";"ICES";NA;"JAX";"09.";"9a";"27_9_A";"NEAFC Stock - catches not from the stock that is subject to NEAFC management mesures";"FIDES match but difference with area";NA;NA;"27.9.a"
"317";"North-East Atlantic";"Pouting";"Trisopterus spp";"ICES";NA;"XOD";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"318";"North-East Atlantic";"John Dory";"Zeus faber";"ICES";NA;"JOD";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";NA;NA;"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.227.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.227.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.227.7.k,27.7.k.1,27.7.k.227.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.227.9,27.9.a,27.9.b,27.9.b.1,27.9.b.227.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.227.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.427.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"319";"Mediterranean and Black Sea";"Pontic shad";"Alosa immaculata";"GFCM";NA;"SHC";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";NA;NA;"37_4_1,37_4_2"
"320";"Mediterranean and Black Sea";"European Eel";"Anguilla anguilla";"GFCM";NA;"ELE";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"321";"Mediterranean and Black Sea";"Transparent gobid";"Aphia minuta";"GFCM";NA;"FIM";"No TAC";"GSAs 9, 10, 16, 19";"37_1_3,37_2_2";"";"";NA;NA;"37_1_3,37_2_2"
"322";"Mediterranean and Black Sea";"Giant red shrimp";"Aristaeomorpha foliacea";"GFCM";NA;"ARS";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_2,37_3_1,37_3_2"
"323";"Mediterranean and Black Sea";"Red shrimp";"Aristeus antennatus";"GFCM";NA;"ARA";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_2,37_3_1,37_3_2"
"324";"Mediterranean and Black Sea";"Sand smelt";"Atherina spp";"GFCM";NA;"AVX";"No TAC";"GSAs 9, 10, 16, 19";"37_1_3,37_2_2";"";"";NA;NA;"37_1_3,37_2_2"
"325";"Mediterranean and Black Sea";"Bogue";"Boops boops";"GFCM";NA;"BOG";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"326";"Mediterranean and Black Sea";"Blue crab";"Callinectes sapidus";"GFCM";NA;"CRB";"No TAC";"GSAs 8-10, 11.2, 12-16, 18-21";"37_1_3,37_2_2";"";"";NA;NA;"37_1_3,37_2_2"
"327";"Mediterranean and Black Sea";"Striped Venus clam";"Chamelea gallina";"GFCM";NA;"SVE";"No TAC";"GSAs 17-18";"37_2_1";"";"";NA;NA;"37_2_1"
"328";"Mediterranean and Black Sea";"Sardinia coral";"Corallium rubrum";"GFCM";NA;"COL";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"329";"Mediterranean and Black Sea";"Dolphinfish";"Coryphaena hippurus";"GFCM";NA;"DOL";"No TAC";"GSAs 12-27";"37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_2_2,37_3_1,37_3_2"
"330";"Mediterranean and Black Sea";"Sea bass";"Dicentrarchus labrax";"GFCM";NA;"BSS";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"331";"Mediterranean and Black Sea";"Annular seabream";"Diplodus annularis";"GFCM";NA;"ANN";"No TAC";"GSAs 12-16, 19-21";"37_2_2";"";"";NA;NA;"37_2_2"
"332";"Mediterranean and Black Sea";"Horned/curled octopus";"Eledone cirrhosa";"GFCM";NA;"EOI";"No TAC";"GSAs 1-23";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1"
"333";"Mediterranean and Black Sea";"Musky octopus";"Eledone moschata";"GFCM";NA;"EDT";"No TAC";"GSAs 8-23";"37_1_2,37_1_3,37_2_1,37_2_2,37_3_1";"";"";NA;NA;"37_1_2,37_1_3,37_2_1,37_2_2,37_3_1"
"334";"Mediterranean and Black Sea";"Anchovy";"Engraulis encrasicolus";"GFCM";NA;"ANE";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2"
"335";"Mediterranean and Black Sea";"Grey gurnard";"Eutrigla gurnardus";"GFCM";NA;"GUG";"No TAC";"GSAs 13-16, 18-23";"37_2_2,37_3_1";"";"";NA;NA;"37_2_2,37_3_1"
"336";"Mediterranean and Black Sea";"Blackmouth catshark";"Galeus melastomus";"GFCM";NA;"SHO";"No TAC";"GSAs 1-11";"37_1_1";"";"";NA;NA;"37_1_1"
"337";"Mediterranean and Black Sea";"Squid";"Illex spp, Todarodes spp";"GFCM";NA;"ILL";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"338";"Mediterranean and Black Sea";"Silver-cheeked toadfish";"Lagocephalus sceleratus";"GFCM";NA;"LFZ";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"339";"Mediterranean and Black Sea";"Common squid";"Loligo vulgaris";"GFCM";NA;"SQR";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"340";"Mediterranean and Black Sea";"Black-bellied angler";"Lophius budegassa";"GFCM";NA;"ANK";"No TAC";"GSAs 1-16, 19-23";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_2"
"341";"Mediterranean and Black Sea";"Anglerfish";"Lophius piscatorius";"GFCM";NA;"MON";"No TAC";"GSAs 1-16, 18-23";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_2"
"342";"Mediterranean and Black Sea";"Whiting";"Merlangius merlangus";"GFCM";NA;"WHG";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";NA;NA;"37_4_1,37_4_2"
"343";"Mediterranean and Black Sea";"Hake";"Merluccius merluccius";"GFCM";NA;"HKE";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"344";"Mediterranean and Black Sea";"Blue whiting";"Micromesistius poutassou";"GFCM";NA;"WHB";"No TAC";"GSAs 1-11, 22-23";"37_1_1,37_3_1";"";"";NA;NA;"37_1_1,37_3_1"
"345";"Mediterranean and Black Sea";"Grey mullets";"Mugilidae";"GFCM";NA;"MGS";"No TAC";"GSAs 8-10, 11.2, 12-23";"37_1_3,37_2_1,37_2_2,37_3_1";"";"";NA;NA;"37_1_3,37_2_1,37_2_2,37_3_1"
"346";"Mediterranean and Black Sea";"Red mullet";"Mullus barbatus";"GFCM";NA;"MUT";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2"
"347";"Mediterranean and Black Sea";"Striped red mullet";"Mullus surmuletus";"GFCM";NA;"MUR";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2"
"348";"Mediterranean and Black Sea";"Norway lobster";"Nephrops norvegicus";"GFCM";NA;"NEP";"No TAC";"GSAs 1-21";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2"
"349";"Mediterranean and Black Sea";"Common octopus";"Octopus vulgaris";"GFCM";NA;"OCC";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"350";"Mediterranean and Black Sea";"Blackspot seabream";"Pagellus bogaraveo";"GFCM";NA;"SBR";"No TAC";"GSAs 1-11";"37_1_1";"";"";NA;NA;"37_1_1"
"351";"Mediterranean and Black Sea";"Common pandora";"Pagellus erythrinus";"GFCM";NA;"PAC";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"352";"Mediterranean and Black Sea";"Caramote prawn";"Penaeus kerathurus";"GFCM";NA;"TGS";"No TAC";"GSAs 22-23";"37_3_1";"";"";NA;NA;"37_3_1"
"353";"Mediterranean and Black Sea";"Deepwater rose shrimp";"Parapenaeus longirostris";"GFCM";NA;"DPS";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"354";"Mediterranean and Black Sea";"Blue crab";"Portunus segnis";"GFCM";NA;"QSO";"No TAC";"GSAs 8-10, 11.2, 12-16, 18-21";"37_1_3,37_2_2";"";"";NA;NA;"37_1_3,37_2_2"
"355";"Mediterranean and Black Sea";"Devil firefish";"Pterois miles";"GFCM";NA;"UHQ";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"356";"Mediterranean and Black Sea";"Mediterranean starry ray";"Raja asterias";"GFCM";NA;"JRS";"No TAC";"GSAs 1-11";"37_1_1";"";"";NA;NA;"37_1_1"
"357";"Mediterranean and Black Sea";"Thornback ray";"Raja clavata";"GFCM";NA;"RJC";"No TAC";"GSAs 1-16, 19-21";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_2"
"358";"Mediterranean and Black Sea";"Rapa whelk";"Rapana venosa";"GFCM";NA;"RPW";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";NA;NA;"37_4_1,37_4_2"
"359";"Mediterranean and Black Sea";"Sardine";"Sardina pilchardus";"GFCM";NA;"PIL";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2"
"360";"Mediterranean and Black Sea";"Round sardinella";"Sardinella aurita";"GFCM";NA;"SAA";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2"
"361";"Mediterranean and Black Sea";"Lizardfish";"Saurida lessepsianus";"GFCM";NA;"SZX";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";NA;NA;"37_3_1,37_3_2"
"362";"Mediterranean and Black Sea";"Brushtooth lizardfish";"Saurida undosquamis";"GFCM";NA;"LIB";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";NA;NA;"37_3_1,37_3_2"
"363";"Mediterranean and Black Sea";"Turbot";"Scophthalmus maximus";"GFCM";NA;"TUR";"F3742C";"GSAs 28-29";"37_4_1,37_4_2";"Black Sea (Division 37.4.2) - EU waters";"FIDES match";NA;NA;"37_4_1,37_4_2"
"364";"Mediterranean and Black Sea";"Atlantic chub mackerel";"Scomber colias";"GFCM";NA;"VMA";"No TAC";"GSAs 1-11, 22-27";"37_1_1,37_3_1,37_3_2";"";"";NA;NA;"37_1_1,37_3_1,37_3_2"
"365";"Mediterranean and Black Sea";"Mackerel";"Scomber scombrus";"GFCM";NA;"MAC";"No TAC";"GSAs 1-16, 19-21";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_2"
"366";"Mediterranean and Black Sea";"All commercial sharks, rays and skates";"Selachii, Rajidae";"GFCM";NA;"SRX";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2"
"367";"Mediterranean and Black Sea";"Cuttlefish";"Sepia officinalis";"GFCM";NA;"CTC";"No TAC";"GSAs 1-21";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2"
"368";"Mediterranean and Black Sea";"Dusky spinefoot";"Siganus luridus";"GFCM";NA;"IGU";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";NA;NA;"37_3_1,37_3_2"
"369";"Mediterranean and Black Sea";"Marbled spinefoot";"Siganus rivulatus";"GFCM";NA;"SRI";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";NA;NA;"37_3_1,37_3_2"
